SeriousDlqin2yrs,age,NumberOfTime30-59DaysPastDueNotWorse,MonthlyIncome,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,52,0,3750.0,1,0,3.0
0,41,0,3000.0,0,0,2.0
0,68,0,3500.0,1,0,0.0
0,85,1,5000.0,1,0,1.0
0,30,1,4173.0,0,0,3.0
0,57,0,2000.0,0,0,2.0
0,46,1,4167.0,1,0,3.0
0,51,0,3004.0,1,0,1.0
0,74,0,10200.0,1,0,0.0
0,55,2,7833.0,1,0,1.0
0,67,0,10220.0,1,0,1.0
0,34,0,1200.0,0,0,1.0
1,43,2,5400.0,2,0,2.0
0,51,0,2080.0,0,0,0.0
0,49,1,11073.0,1,0,3.0
0,54,0,6666.0,4,0,0.0
0,37,0,3400.0,1,0,4.0
0,82,0,5000.0,0,0,0.0
0,38,0,9000.0,4,0,2.0
0,72,0,1060.0,0,0,0.0
0,88,0,3000.0,0,0,0.0
0,28,0,6600.0,0,0,0.0
0,37,0,7500.0,1,0,1.0
1,31,4,2500.0,2,0,2.0
0,73,0,6404.0,2,0,0.0
0,48,0,3500.0,1,0,0.0
0,66,0,1350.0,2,1,0.0
0,67,0,4700.0,1,0,0.0
0,70,0,8500.0,0,0,0.0
0,58,1,18867.0,3,0,0.0
0,51,3,5329.0,2,0,1.0
0,37,0,3166.0,0,0,0.0
0,63,0,5000.0,0,0,0.0
0,59,0,5057.0,1,0,0.0
0,41,0,9001.0,2,0,3.0
0,67,0,6146.0,1,0,0.0
0,56,0,2933.0,0,0,0.0
0,67,0,6900.0,1,0,1.0
0,67,0,10416.0,2,0,0.0
0,35,0,2159.0,0,0,0.0
0,52,0,70000.0,3,0,4.0
0,63,0,5875.0,2,0,0.0
0,56,0,6000.0,1,0,2.0
0,65,0,11666.0,1,0,0.0
1,54,1,7000.0,3,0,0.0
0,45,1,4694.0,1,0,0.0
0,41,0,4583.0,3,0,0.0
0,40,0,2380.0,0,0,1.0
0,46,0,9300.0,1,0,2.0
0,49,0,2530.0,0,0,1.0
0,76,0,5606.0,1,0,1.0
0,47,0,2884.0,1,0,1.0
0,38,0,2966.0,1,0,0.0
0,77,0,3368.0,0,0,0.0
0,82,0,3265.0,0,0,0.0
0,61,0,3333.0,0,0,1.0
0,46,2,2151.0,0,0,0.0
0,58,2,4741.0,1,0,1.0
0,59,0,20800.0,3,0,0.0
0,21,0,900.0,0,0,0.0
1,39,0,3750.0,0,1,0.0
0,35,0,4000.0,0,0,0.0
0,36,0,3510.0,1,0,2.0
0,78,0,19301.0,1,0,1.0
1,39,0,7750.0,1,1,2.0
0,29,0,1300.0,0,0,2.0
0,55,0,11000.0,1,0,3.0
0,30,0,6836.0,0,0,1.0
0,48,0,4100.0,3,0,0.0
0,50,0,16000.0,2,0,3.0
0,59,4,10416.0,1,2,0.0
0,43,0,15499.0,2,0,2.0
0,67,1,8416.0,2,1,0.0
0,50,0,4004.0,2,0,0.0
0,59,6,14666.0,2,0,0.0
0,59,0,4600.0,0,0,2.0
0,33,2,4250.0,1,0,4.0
0,57,0,11800.0,2,0,1.0
1,29,0,3000.0,0,0,0.0
0,66,0,8729.0,1,0,0.0
0,49,0,7535.0,2,0,1.0
0,32,1,3850.0,1,0,0.0
0,50,1,6240.0,0,0,3.0
0,33,0,2833.0,0,0,0.0
0,49,0,7000.0,1,0,1.0
0,54,0,2780.0,0,0,0.0
1,36,5,2400.0,0,1,2.0
0,40,0,12500.0,2,0,0.0
0,76,0,8227.0,0,0,0.0
0,56,0,10500.0,1,0,0.0
0,34,0,0.0,2,0,1.0
0,46,2,6666.0,0,0,3.0
0,45,0,7816.0,1,0,1.0
0,72,0,7000.0,2,0,1.0
0,37,0,7200.0,2,0,1.0
0,53,0,3800.0,1,0,2.0
0,34,0,7132.0,0,0,0.0
0,60,0,17000.0,3,0,0.0
0,79,0,1565.0,0,0,0.0
0,53,0,11667.0,1,0,6.0
0,49,0,4000.0,2,0,2.0
0,37,0,6943.0,1,0,3.0
0,51,0,13170.0,2,0,1.0
0,67,0,2678.0,2,0,0.0
0,59,0,11500.0,1,0,0.0
0,48,0,10833.0,1,0,0.0
0,62,0,6200.0,2,0,0.0
0,27,0,3400.0,1,0,0.0
0,68,0,4664.0,1,0,0.0
0,46,0,4407.0,0,0,0.0
0,54,0,12500.0,2,0,1.0
0,46,1,11395.0,3,0,2.0
0,70,0,2974.0,0,0,1.0
0,31,0,10791.0,0,0,2.0
0,31,1,25000.0,1,0,0.0
0,52,0,14500.0,1,0,2.0
0,55,0,2640.0,1,0,0.0
0,90,0,34000.0,0,0,0.0
0,27,1,3366.0,0,0,0.0
0,60,0,2900.0,1,0,0.0
0,73,0,4198.0,2,0,0.0
0,37,0,2732.0,2,0,1.0
0,64,0,7833.0,1,0,0.0
0,69,0,6800.0,1,0,0.0
0,57,0,3000.0,1,0,0.0
0,80,0,4200.0,0,0,0.0
0,45,0,720.0,2,0,3.0
0,80,0,4925.0,0,0,0.0
0,30,0,4833.0,0,0,0.0
0,32,0,2666.0,1,1,1.0
0,67,0,9000.0,2,0,4.0
0,46,0,7056.0,2,0,1.0
0,80,0,3200.0,0,0,0.0
1,62,4,8000.0,2,0,0.0
0,63,0,2085.0,0,0,0.0
0,55,1,11422.0,2,0,0.0
0,58,0,12000.0,0,0,0.0
0,60,1,3000.0,1,1,0.0
0,43,1,6227.0,3,0,0.0
0,58,0,4300.0,0,0,0.0
0,52,1,10000.0,1,0,2.0
0,23,0,929.0,0,0,0.0
0,53,0,6000.0,2,0,2.0
1,47,1,4417.0,2,0,0.0
1,27,1,0.0,0,0,0.0
0,37,0,6000.0,0,0,1.0
0,57,0,1.0,0,0,0.0
0,63,0,4416.0,2,0,0.0
0,60,0,15500.0,3,0,1.0
0,43,0,12390.0,1,0,2.0
0,32,0,6500.0,0,0,1.0
0,46,0,5666.0,1,0,3.0
1,35,0,4200.0,2,0,1.0
0,41,0,6666.0,1,0,2.0
0,54,0,5500.0,2,0,0.0
0,49,0,6700.0,2,0,3.0
0,29,0,5166.0,0,0,1.0
0,34,1,2200.0,1,0,1.0
0,25,0,2052.0,0,0,2.0
0,63,0,13416.0,2,0,1.0
0,35,1,3333.0,0,0,1.0
1,53,0,8550.0,5,1,0.0
0,49,0,2546.0,1,0,1.0
0,37,1,7366.0,1,0,2.0
0,56,0,10516.0,1,0,0.0
0,28,0,3600.0,1,0,0.0
0,69,0,20316.0,4,0,0.0
0,22,2,1979.0,0,0,0.0
0,87,0,0.0,0,0,1.0
0,42,1,6000.0,2,0,1.0
0,57,0,3300.0,0,0,0.0
0,42,1,6532.0,1,0,4.0
0,47,0,7150.0,1,0,0.0
0,46,0,11100.0,3,0,1.0
0,57,0,14166.0,1,0,0.0
0,41,0,7851.0,0,0,2.0
0,23,0,820.0,0,0,0.0
0,54,1,13429.0,1,0,0.0
0,49,0,9000.0,3,0,2.0
0,54,0,10000.0,2,0,0.0
0,51,0,1.0,0,0,1.0
0,32,0,3466.0,1,0,0.0
0,56,0,2800.0,2,0,0.0
0,41,0,8820.0,2,0,3.0
0,44,0,10750.0,3,0,0.0
1,44,0,8800.0,1,0,2.0
0,23,0,2700.0,0,0,0.0
0,55,0,9643.0,1,0,0.0
0,49,0,649587.0,0,1,3.0
0,37,0,5000.0,2,0,0.0
0,53,0,2600.0,0,0,0.0
1,25,0,1438.0,0,0,1.0
0,28,0,13000.0,2,0,0.0
0,33,0,4521.0,0,0,1.0
1,70,0,12417.0,3,0,0.0
0,48,1,4000.0,1,0,0.0
0,44,0,10000.0,2,0,2.0
0,62,0,7000.0,1,0,2.0
0,50,0,8000.0,0,0,0.0
0,54,0,8250.0,2,0,3.0
0,59,0,9533.0,3,0,1.0
0,52,1,2000.0,2,0,0.0
0,56,0,3500.0,0,0,3.0
0,44,0,16233.0,3,0,1.0
0,40,2,3725.0,1,1,2.0
0,52,0,8166.0,2,0,2.0
0,35,0,5500.0,1,0,0.0
0,50,0,20833.0,2,0,1.0
0,58,0,3600.0,0,0,0.0
1,48,0,2452.0,0,0,1.0
0,66,2,8500.0,4,0,1.0
0,30,0,4000.0,0,0,4.0
0,46,0,2950.0,0,0,0.0
0,80,0,7500.0,0,0,0.0
0,36,0,3218.0,0,0,0.0
0,44,0,12200.0,1,0,2.0
0,23,0,1300.0,0,0,0.0
0,81,0,5890.0,2,0,1.0
0,37,0,10144.0,1,0,2.0
0,30,0,5083.0,0,0,0.0
0,55,0,5250.0,0,0,0.0
0,72,0,3724.0,0,0,0.0
0,57,0,3500.0,1,0,1.0
0,59,0,9022.0,1,0,0.0
0,77,0,9527.0,2,0,0.0
0,52,2,20000.0,0,0,2.0
0,48,0,7483.0,2,0,0.0
0,63,0,3900.0,1,0,1.0
0,30,0,5000.0,1,0,0.0
0,64,0,12500.0,2,0,0.0
0,29,0,15000.0,0,0,0.0
0,29,0,4500.0,0,0,3.0
0,61,0,1868.0,1,0,0.0
0,57,0,7333.0,1,0,1.0
0,30,0,3400.0,0,0,2.0
0,55,0,7000.0,3,0,0.0
0,30,0,2547.0,0,0,1.0
0,49,0,12300.0,2,0,3.0
0,39,1,26666.0,0,1,0.0
0,46,0,5533.0,1,0,4.0
0,39,1,3500.0,1,0,4.0
0,60,0,10553.0,1,0,1.0
0,52,1,5000.0,1,0,0.0
0,30,0,8000.0,0,0,0.0
0,37,1,4833.0,0,0,1.0
0,51,0,13187.0,3,0,3.0
0,91,0,3500.0,0,0,1.0
1,23,0,820.0,0,0,0.0
0,61,0,8500.0,1,0,0.0
0,51,2,5450.0,1,0,4.0
0,41,1,3325.0,0,0,1.0
0,48,0,9358.0,2,0,1.0
0,55,4,9052.0,3,0,0.0
0,45,0,4350.0,1,0,0.0
0,52,0,5900.0,1,0,0.0
0,62,0,9500.0,0,0,1.0
0,37,0,7083.0,1,0,3.0
0,65,0,3710.0,0,0,1.0
0,36,0,2200.0,0,0,0.0
0,63,0,4800.0,1,0,0.0
0,65,0,4000.0,1,0,0.0
1,52,0,2900.0,1,0,0.0
0,43,2,8300.0,0,0,0.0
0,59,0,8300.0,2,0,0.0
0,30,0,4043.0,0,0,0.0
0,78,0,2913.0,0,0,0.0
0,57,0,11789.0,3,0,3.0
0,71,0,3333.0,1,0,0.0
0,72,0,6000.0,2,0,0.0
0,33,0,950.0,0,0,1.0
0,52,1,4913.0,1,0,2.0
0,71,1,7500.0,1,0,1.0
0,32,0,5439.0,1,0,1.0
0,63,0,2800.0,1,0,0.0
1,31,0,12500.0,0,0,2.0
0,64,0,9550.0,0,0,0.0
0,56,0,26300.0,3,0,0.0
0,32,0,6000.0,1,0,1.0
0,57,0,3100.0,0,0,0.0
0,85,1,2600.0,0,0,0.0
0,41,0,6737.0,0,0,1.0
0,43,0,3400.0,1,0,2.0
0,49,0,10733.0,1,0,3.0
0,36,0,7566.0,0,0,0.0
0,57,0,9500.0,1,0,2.0
0,60,0,6600.0,0,0,1.0
0,26,0,6000.0,1,1,1.0
1,33,0,13700.0,1,0,1.0
0,48,2,5510.0,0,0,1.0
0,40,0,6400.0,2,0,3.0
0,50,0,2773.0,1,0,1.0
0,36,0,7428.0,4,0,2.0
0,64,1,3980.0,1,0,0.0
0,79,0,645.0,0,0,0.0
0,39,0,6700.0,1,0,1.0
0,50,0,5804.0,1,0,3.0
0,53,0,6083.0,1,0,0.0
0,42,0,6626.0,1,0,0.0
0,70,2,2983.0,1,0,0.0
0,47,0,5981.0,1,0,1.0
0,63,0,5416.0,2,0,0.0
0,69,0,2568.0,0,0,0.0
0,54,0,4291.0,0,0,1.0
0,50,1,4300.0,1,0,0.0
0,69,0,11250.0,1,0,1.0
0,38,0,9300.0,1,0,1.0
0,40,0,4627.0,1,0,1.0
0,54,0,3800.0,0,0,0.0
0,80,0,14133.0,1,0,1.0
0,65,0,25000.0,2,0,0.0
0,77,0,6301.0,2,0,0.0
0,46,0,8799.0,0,0,1.0
0,34,0,2846.0,1,0,1.0
0,36,2,2189.0,0,1,3.0
0,28,0,3333.0,0,0,0.0
0,47,0,7000.0,2,0,2.0
0,24,0,2800.0,0,0,0.0
0,49,0,2900.0,1,0,0.0
0,57,0,5416.0,0,1,1.0
0,64,1,2000.0,0,0,1.0
0,49,1,3000.0,1,1,0.0
0,39,1,5170.0,1,0,2.0
0,34,0,4400.0,1,0,1.0
0,47,0,1750.0,2,0,2.0
0,36,0,10000.0,1,0,0.0
0,33,0,2000.0,0,0,1.0
0,77,0,3600.0,2,0,0.0
0,75,0,2544.0,0,0,0.0
0,64,0,0.0,0,0,0.0
0,70,0,9000.0,0,0,0.0
0,44,0,10250.0,3,0,2.0
0,45,0,5500.0,2,0,0.0
0,40,0,4300.0,0,0,0.0
0,68,0,0.0,0,0,0.0
0,62,0,7250.0,1,0,0.0
0,43,0,5500.0,1,0,1.0
0,47,0,12965.0,1,0,0.0
0,38,0,3000.0,1,0,1.0
0,24,0,2000.0,0,0,0.0
0,62,0,7000.0,2,0,0.0
0,75,0,4691.0,1,0,0.0
0,68,0,2500.0,0,0,0.0
0,51,0,12500.0,0,0,1.0
0,72,1,8166.0,2,0,0.0
1,39,0,6875.0,1,0,2.0
0,68,0,2200.0,2,0,0.0
0,46,0,9850.0,2,0,0.0
1,36,0,4255.0,0,0,1.0
0,77,0,21023.0,0,0,0.0
0,55,1,6800.0,1,1,2.0
0,52,0,13000.0,2,0,2.0
1,26,0,2080.0,0,0,0.0
0,58,0,3800.0,0,1,3.0
0,41,0,3736.0,0,0,0.0
0,59,0,3950.0,0,0,0.0
0,28,0,3166.0,0,0,1.0
0,29,1,7452.0,0,0,0.0
1,59,0,7033.0,0,0,0.0
0,47,0,2320.0,0,0,0.0
0,77,0,1.0,0,0,0.0
0,55,0,4022.0,1,0,2.0
0,70,0,4166.0,0,0,0.0
0,39,1,10166.0,3,0,0.0
0,54,0,5666.0,1,0,0.0
0,74,0,0.0,1,0,0.0
0,60,0,4550.0,0,0,1.0
0,90,0,5799.0,0,0,0.0
1,28,1,2373.0,1,0,0.0
1,73,1,8950.0,3,1,0.0
0,35,0,2000.0,0,0,1.0
0,37,0,13166.0,2,0,2.0
0,44,0,13000.0,2,0,2.0
0,63,0,8333.0,0,0,2.0
0,40,0,4500.0,2,0,3.0
0,62,0,3600.0,1,0,0.0
0,61,0,10752.0,2,0,0.0
0,66,0,2461.0,1,0,0.0
0,47,0,4110.0,1,2,4.0
0,31,0,2500.0,1,0,0.0
0,64,0,4400.0,1,0,0.0
1,41,0,3419.0,1,0,2.0
0,62,0,3278.0,1,0,0.0
1,59,0,4666.0,0,0,0.0
0,51,1,3500.0,2,0,3.0
0,36,0,8000.0,1,0,0.0
0,31,0,2120.0,1,1,1.0
1,33,0,2500.0,1,0,0.0
0,66,0,2769.0,0,0,0.0
0,50,0,1750.0,0,0,0.0
0,57,1,4600.0,0,0,0.0
0,36,0,8500.0,2,0,2.0
0,29,0,7250.0,3,0,0.0
0,37,0,4350.0,2,0,3.0
0,56,1,8166.0,0,0,0.0
0,29,0,820.0,0,1,0.0
0,57,0,9641.0,1,0,0.0
1,55,0,2500.0,4,0,2.0
0,54,0,13500.0,2,0,3.0
0,43,0,3000.0,0,1,3.0
0,51,0,7700.0,2,0,2.0
0,41,1,9191.0,1,0,0.0
0,53,0,31250.0,0,0,0.0
0,59,0,6916.0,1,0,0.0
0,51,0,5358.0,2,0,0.0
0,56,0,4500.0,2,0,0.0
0,41,4,4500.0,0,1,1.0
0,42,0,2200.0,1,0,2.0
0,49,0,1308.0,2,0,1.0
0,66,0,9334.0,1,0,1.0
0,64,0,6333.0,1,0,3.0
0,24,0,3400.0,0,0,0.0
0,54,0,6733.0,1,0,1.0
0,50,0,12625.0,3,0,1.0
0,46,0,6853.0,1,0,2.0
0,49,0,10333.0,2,0,0.0
0,56,0,1000.0,0,0,1.0
0,67,0,7780.0,1,0,3.0
0,54,0,6142.0,4,0,0.0
0,63,0,2590.0,5,0,0.0
0,47,1,7700.0,1,0,2.0
0,56,0,1614.0,2,0,0.0
0,72,0,3750.0,1,0,0.0
1,61,0,5500.0,0,0,0.0
0,42,0,10438.0,1,0,2.0
0,62,0,4675.0,1,1,1.0
0,47,0,5084.0,1,0,0.0
1,55,1,1.0,1,1,0.0
0,55,2,18200.0,3,0,1.0
0,63,0,9519.0,0,0,0.0
0,65,0,11716.0,2,0,1.0
0,59,0,1666.0,2,0,0.0
0,66,0,5000.0,1,0,0.0
0,55,1,5100.0,0,0,2.0
0,29,0,5833.0,1,0,0.0
0,65,0,1.0,4,0,0.0
0,29,0,5500.0,0,0,0.0
1,56,0,5000.0,1,0,0.0
0,69,1,12500.0,0,1,0.0
0,40,1,6500.0,2,0,0.0
0,70,0,6500.0,2,0,0.0
0,31,0,5000.0,2,0,1.0
0,65,1,4000.0,1,0,2.0
0,62,0,2495.0,0,0,0.0
0,66,0,4720.0,0,0,0.0
0,44,0,5200.0,2,0,2.0
0,37,0,2800.0,0,0,0.0
0,24,0,3602.0,0,1,0.0
0,73,0,2395.0,1,0,0.0
0,33,1,11666.0,0,1,0.0
0,44,0,4173.0,0,0,2.0
0,53,0,9000.0,2,0,1.0
0,35,0,10000.0,2,0,0.0
0,39,1,3500.0,0,0,0.0
0,46,0,10870.0,0,0,2.0
0,57,0,4000.0,1,0,0.0
0,69,0,10500.0,1,0,0.0
1,33,0,3000.0,2,0,1.0
0,66,3,1500.0,0,0,0.0
0,50,0,10500.0,1,0,2.0
0,49,0,7916.0,1,0,1.0
0,44,0,4353.0,1,0,2.0
0,67,0,2666.0,1,0,0.0
0,43,4,3100.0,1,0,1.0
0,49,0,1700.0,2,0,0.0
0,58,0,19166.0,2,0,0.0
0,38,0,1300.0,0,0,0.0
0,49,0,5048.0,1,0,2.0
0,60,0,9500.0,3,0,1.0
0,49,1,5133.0,1,0,3.0
0,64,0,16000.0,2,0,2.0
1,22,0,1500.0,0,0,0.0
0,57,0,12958.0,2,0,3.0
0,73,0,5500.0,1,0,0.0
0,27,0,3400.0,0,0,1.0
0,44,0,5066.0,1,0,0.0
0,68,0,0.0,1,0,0.0
0,85,0,4268.0,1,0,0.0
0,78,0,2218.0,0,0,0.0
0,50,0,5681.0,2,0,2.0
0,42,0,6000.0,0,0,0.0
0,62,0,4834.0,1,0,0.0
0,28,1,7000.0,0,0,2.0
0,68,0,5257.0,1,0,1.0
1,55,1,5400.0,2,0,1.0
0,66,0,3400.0,0,0,0.0
0,74,0,0.0,2,0,0.0
0,69,0,5700.0,0,0,0.0
0,90,0,6601.0,0,0,0.0
0,27,0,2800.0,0,0,0.0
1,45,1,6430.0,0,0,1.0
0,51,0,9166.0,2,0,2.0
0,31,0,3796.0,0,0,0.0
0,63,0,5406.0,2,0,0.0
0,57,0,5635.0,1,0,0.0
0,30,0,3200.0,1,0,0.0
0,46,0,1800.0,1,0,2.0
0,43,0,9600.0,2,0,0.0
0,56,0,2200.0,2,0,1.0
0,59,1,9116.0,4,0,0.0
1,53,0,3333.0,2,0,2.0
0,53,1,67000.0,2,0,2.0
0,58,0,11408.0,4,0,1.0
0,73,0,2200.0,1,0,0.0
0,43,0,10083.0,2,0,1.0
1,25,0,2600.0,0,0,0.0
0,30,0,2000.0,1,0,0.0
0,36,1,2000.0,1,0,2.0
0,29,0,2200.0,0,0,0.0
0,37,0,7844.0,2,0,0.0
1,52,2,4361.0,0,2,7.0
0,51,0,4166.0,2,0,0.0
0,45,1,2383.0,0,1,0.0
0,76,0,3733.0,1,0,0.0
0,49,0,4500.0,1,0,0.0
0,80,0,2420.0,2,0,0.0
0,76,0,4233.0,2,0,0.0
0,71,0,2166.0,1,0,0.0
0,56,0,700.0,2,0,0.0
1,46,2,3083.0,0,0,0.0
0,32,1,5400.0,0,0,0.0
0,42,1,6166.0,3,0,3.0
0,38,0,10800.0,0,0,0.0
0,42,0,2230.0,0,0,0.0
0,52,0,11140.0,3,0,0.0
1,27,1,3000.0,0,0,0.0
0,59,0,4600.0,1,0,2.0
0,61,0,14669.0,1,0,0.0
0,76,1,1800.0,0,0,0.0
0,56,0,18000.0,3,0,0.0
0,78,0,3519.0,1,0,0.0
0,49,0,2000.0,1,0,3.0
0,47,0,6200.0,2,0,5.0
1,42,0,4000.0,0,2,2.0
0,53,0,4333.0,1,0,0.0
0,71,1,3800.0,0,0,0.0
0,46,0,4499.0,0,0,0.0
0,36,0,9083.0,1,0,1.0
0,68,4,8276.0,1,0,0.0
0,84,0,18500.0,2,0,0.0
0,45,0,8348.0,4,0,1.0
0,67,0,3604.0,0,0,0.0
1,37,0,5510.0,0,0,1.0
0,63,0,9000.0,0,0,0.0
0,59,0,7900.0,3,0,3.0
1,22,0,3800.0,0,0,0.0
0,35,0,7916.0,1,0,0.0
0,31,1,4161.0,0,0,0.0
0,63,1,6600.0,2,0,2.0
0,56,0,6000.0,2,0,1.0
0,50,0,6416.0,4,0,0.0
0,36,0,5500.0,2,0,0.0
0,58,0,7774.0,1,0,0.0
0,54,0,12500.0,2,0,0.0
0,31,0,2800.0,0,0,0.0
0,69,0,12666.0,1,0,0.0
0,54,0,5200.0,1,0,3.0
0,54,4,25000.0,3,0,1.0
0,43,0,6039.0,1,0,0.0
0,66,0,12631.0,3,0,0.0
0,51,3,10925.0,2,0,2.0
0,67,0,2800.0,2,0,0.0
0,32,0,2500.0,0,0,0.0
0,77,0,5835.0,1,0,0.0
0,83,0,2499.0,0,0,0.0
0,39,0,5313.0,0,0,4.0
0,44,2,10250.0,2,0,1.0
0,58,0,9680.0,1,0,2.0
0,50,0,1690.0,0,0,1.0
0,50,0,14000.0,2,0,0.0
0,54,0,1700.0,0,0,0.0
0,47,0,8000.0,0,0,2.0
0,51,0,4605.0,1,0,0.0
0,32,0,6900.0,2,0,1.0
0,45,0,9583.0,3,0,0.0
0,59,0,3156.0,1,0,3.0
0,47,1,6611.0,0,0,3.0
0,32,0,2705.0,0,0,0.0
0,75,0,531.0,1,0,0.0
0,60,0,3000.0,3,0,0.0
0,60,0,3194.0,2,0,0.0
0,48,0,3752.0,0,0,0.0
0,36,0,4100.0,1,0,0.0
0,42,0,3141.0,2,0,3.0
0,61,2,13700.0,2,0,2.0
0,47,1,10666.0,1,0,0.0
0,54,0,9822.0,1,0,2.0
0,35,0,7532.0,0,0,0.0
0,64,0,7200.0,0,0,0.0
0,73,0,2922.0,0,0,0.0
1,32,0,2333.0,0,0,1.0
0,37,0,18500.0,2,0,0.0
0,66,0,9358.0,1,0,0.0
0,51,0,8316.0,1,0,4.0
0,78,0,5159.0,1,0,1.0
0,57,0,8200.0,2,0,0.0
0,62,0,11933.0,1,0,0.0
0,75,0,4227.0,0,0,0.0
0,40,0,3692.0,0,0,0.0
0,49,0,2672.0,1,0,2.0
0,41,0,400.0,0,0,2.0
0,41,0,15000.0,3,0,1.0
0,46,0,4940.0,1,0,3.0
0,43,0,6200.0,0,0,0.0
0,68,0,10450.0,2,0,0.0
0,27,0,3100.0,0,0,0.0
0,49,0,6892.0,1,0,0.0
0,35,0,4000.0,0,0,0.0
0,48,0,11931.0,1,0,1.0
0,50,0,11650.0,1,0,1.0
0,41,0,14200.0,2,0,3.0
0,47,0,3550.0,1,0,0.0
1,43,0,3558.0,0,0,2.0
0,38,0,5833.0,1,0,0.0
0,86,0,5000.0,0,0,0.0
1,54,0,5050.0,1,0,1.0
0,66,0,0.0,0,0,0.0
0,47,0,11186.0,1,0,3.0
0,71,0,5300.0,2,0,0.0
0,63,0,14583.0,2,0,0.0
0,69,0,1922.0,0,0,0.0
0,29,2,3570.0,0,2,1.0
0,60,0,8166.0,1,0,2.0
0,45,0,4166.0,2,0,1.0
0,69,0,10500.0,1,0,0.0
0,59,0,6100.0,1,0,0.0
0,30,0,1501.0,0,0,1.0
0,32,0,3916.0,0,0,0.0
0,52,0,0.0,1,0,0.0
0,40,0,9000.0,0,0,0.0
0,51,0,17500.0,1,0,2.0
0,56,0,7000.0,1,0,0.0
0,66,0,4047.0,1,0,0.0
0,31,0,3333.0,0,0,0.0
0,40,0,4000.0,2,0,2.0
0,46,0,13500.0,2,0,1.0
0,54,1,1.0,2,0,2.0
1,59,0,5062.0,1,0,0.0
1,45,0,4500.0,0,0,0.0
0,38,1,4100.0,1,0,2.0
0,48,1,8925.0,2,1,2.0
0,67,0,7966.0,3,0,0.0
0,64,0,10500.0,0,0,0.0
0,72,0,5874.0,1,0,0.0
1,52,3,4750.0,1,0,2.0
0,28,0,1100.0,0,0,0.0
0,39,0,8166.0,1,0,3.0
1,55,0,3938.0,0,0,2.0
0,51,0,5000.0,1,0,0.0
0,49,0,5988.0,1,0,2.0
0,64,0,4208.0,2,0,0.0
0,50,0,4500.0,2,0,2.0
0,51,1,550.0,0,0,0.0
0,42,0,8500.0,1,0,2.0
0,50,0,4273.0,1,0,0.0
0,57,0,6200.0,2,0,0.0
0,79,0,5200.0,1,0,0.0
0,62,0,3083.0,2,0,0.0
0,55,0,13750.0,2,0,1.0
0,46,0,7054.0,0,0,1.0
0,40,0,2600.0,1,0,2.0
0,31,0,2939.0,0,0,3.0
0,81,0,5176.0,0,0,0.0
0,60,0,12402.0,1,0,1.0
0,32,0,7000.0,0,0,0.0
0,71,0,8000.0,1,0,0.0
0,82,0,7500.0,0,1,1.0
0,52,0,4082.0,1,0,1.0
0,45,0,5218.0,1,0,1.0
0,47,0,6186.0,0,0,2.0
0,47,0,5833.0,1,0,1.0
0,41,0,2400.0,2,0,0.0
0,38,0,10050.0,2,0,0.0
0,67,0,5975.0,4,0,0.0
0,23,1,1952.0,0,0,0.0
0,68,1,12100.0,2,0,1.0
0,63,1,2990.0,0,0,0.0
0,32,0,4583.0,0,0,0.0
0,76,0,10500.0,0,0,0.0
0,46,0,10000.0,2,0,3.0
1,38,0,4500.0,11,1,0.0
0,41,1,2250.0,1,0,3.0
0,64,0,7593.0,1,0,0.0
0,70,0,0.0,1,0,0.0
0,49,2,7500.0,2,0,1.0
0,51,0,2300.0,1,0,0.0
0,37,0,13784.0,1,0,0.0
0,48,1,3348.0,1,0,0.0
0,45,0,10966.0,3,0,2.0
0,60,0,3000.0,1,0,0.0
0,45,0,7000.0,1,0,3.0
0,55,0,3600.0,0,0,0.0
0,60,0,6838.0,1,0,0.0
0,24,1,4000.0,0,0,0.0
0,62,0,10500.0,1,0,0.0
0,65,0,5670.0,0,0,0.0
0,44,1,10000.0,2,0,2.0
0,33,0,7250.0,2,0,1.0
0,63,0,12500.0,0,0,2.0
0,31,0,15000.0,2,0,0.0
0,90,0,3439.0,0,0,0.0
0,44,0,8200.0,2,0,0.0
0,25,2,1450.0,0,0,0.0
0,51,0,20145.0,2,0,4.0
1,56,1,5300.0,0,0,2.0
0,30,0,1350.0,0,0,0.0
0,49,3,6000.0,1,1,0.0
0,58,1,0.0,1,0,0.0
0,72,0,0.0,1,0,0.0
0,28,0,1800.0,1,0,0.0
0,54,1,9700.0,2,0,0.0
0,58,3,3000.0,2,0,0.0
1,59,2,3520.0,1,2,0.0
0,48,1,6100.0,2,0,0.0
0,58,0,11413.0,1,0,1.0
0,67,0,7083.0,3,0,1.0
0,61,0,11083.0,3,0,0.0
0,42,0,1920.0,1,0,0.0
0,66,0,5356.0,2,0,1.0
0,60,0,1600.0,0,0,0.0
0,41,0,2103.0,0,0,1.0
0,72,1,4089.0,0,2,0.0
0,64,0,7000.0,1,0,0.0
0,35,0,13658.0,4,0,2.0
0,67,0,4550.0,0,0,0.0
0,67,0,3500.0,0,0,0.0
0,37,0,18500.0,1,0,2.0
0,78,0,2601.0,0,0,0.0
0,67,0,18317.0,2,0,1.0
0,83,0,2084.0,0,0,0.0
0,61,0,8000.0,1,0,0.0
0,66,0,8420.0,1,0,0.0
0,41,0,2500.0,2,0,2.0
0,46,1,3035.0,1,0,5.0
